"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft)"|"Map"|"BGN Date"|"Entry Date"|
"Berkshire Medical Center"|"1978643"|"Hospital"|"Berkshire"|"MA"|"422735N"|"0731458W"|"1007"|"Pittsfield East"|""|"16-JAN-2003"
"Berkshire Medical Center"|"1978860"|"Hospital"|"Berkshire"|"MA"|"424225N"|"0730633W"|"860"|"North Adams"|""|"16-JAN-2003"
"Berkshire Medical Center Hillcrest Campus"|"598682"|"Hospital"|"Berkshire"|"MA"|"422729N"|"0731652W"|"1165"|"Pittsfield West"|""|"27-AUG-2002"
"Berkshire Museum"|"606018"|"Building"|"Berkshire"|"MA"|"422650N"|"0731514W"|"1033"|"Pittsfield West"|""|"27-AUG-2002"
"Berkshire Nursing Home"|"1978645"|"Building"|"Berkshire"|"MA"|"422638N"|"0731619W"|"1004"|"Pittsfield West"|""|"16-JAN-2003"
"Berkshire Performing Arts Center"|"1978646"|"Building"|"Berkshire"|"MA"|"422112N"|"0731655W"|"1243"|"Stockbridge"|""|"16-JAN-2003"
"Berkshire Pond"|"607314"|"Lake"|"Berkshire"|"MA"|"423018N"|"0731148W"|"988"|"Cheshire"|""|"24-FEB-1974"
"Berkshire Post Office"|"1978647"|"Post Office"|"Berkshire"|"MA"|"423038N"|"0731141W"|"1014"|"Cheshire"|""|"16-JAN-2003"
"Berkshire Public Theater"|"606017"|"Building"|"Berkshire"|"MA"|"422701N"|"0731504W"|"1030"|"Pittsfield West"|""|"27-AUG-2002"
"Berkshire School"|"598666"|"School"|"Berkshire"|"MA"|"420700N"|"0732458W"|"860"|"Bash Bish Falls"|""|"27-AUG-2002"
"Berkshire School"|"618078"|"School"|"Berkshire"|"MA"|"422045N"|"0731933W"|"951"|"Stockbridge"|""|"27-AUG-2002"
"Berkshire Trout Hatchery"|"2765198"|"Park"|"Berkshire"|"MA"|"421007N"|"0731459W"|"1280"|"Monterey"|""|"08-MAR-2015"
"Berkshire Trout Pond"|"604825"|"Reservoir"|"Berkshire"|"MA"|"420611N"|"0732423W"|"705"|"Bash Bish Falls"|""|"27-AUG-2002"
"Berle Dam"|"605153"|"Dam"|"Berkshire"|"MA"|"421348N"|"0731904W"|"853"|"Great Barrington"|""|"27-AUG-2002"
"Berle Pond"|"605154"|"Reservoir"|"Berkshire"|"MA"|"421345N"|"0731907W"|"846"|"Great Barrington"|""|"27-AUG-2002"
"Berlin Mountain"|"943734"|"Summit"|"Rensselaer"|"NY"|"424132N"|"0731709W"|"2799"|"Berlin"|"01-JAN-1892"|"23-JAN-1980"
"Berry Hill"|"607316"|"Summit"|"Berkshire"|"MA"|"423034N"|"0731907W"|"2188"|"Hancock"|""|"24-FEB-1974"
"Berry Mountain"|"607317"|"Summit"|"Berkshire"|"MA"|"423010N"|"0731856W"|"2195"|"Hancock"|""|"24-FEB-1974"
"Berry Pond"|"607318"|"Lake"|"Berkshire"|"MA"|"423018N"|"0731906W"|"2067"|"Hancock"|""|"24-FEB-1974"
"Berry Pond Creek"|"607319"|"Stream"|"Berkshire"|"MA"|"423058N"|"0732224W"|"883"|"Hancock"|""|"24-FEB-1974"
"Beth Israel Cemetery"|"598725"|"Cemetery"|"Berkshire"|"MA"|"424239N"|"0730455W"|"1089"|"North Adams"|""|"27-AUG-2002"
"Bethel Baptist Church"|"1978648"|"Church"|"Berkshire"|"MA"|"421857N"|"0731947W"|"942"|"Stockbridge"|""|"16-JAN-2003"
"Bethel Pentecostal Church"|"1978649"|"Church"|"Berkshire"|"MA"|"424143N"|"0730836W"|"646"|"Williamstown"|""|"16-JAN-2003"
"Big Pond"|"608015"|"Lake"|"Berkshire"|"MA"|"421136N"|"0730231W"|"1470"|"Otis"|"01-JAN-1961"|"24-FEB-1974"
"Bilodeau Brook"|"607857"|"Stream"|"Berkshire"|"MA"|"422343N"|"0730618W"|"1434"|"Peru"|""|"24-FEB-1974"
"Birch Brook"|"607320"|"Stream"|"Berkshire"|"MA"|"424312N"|"0731351W"|"823"|"Williamstown"|""|"24-FEB-1974"
"Birch Hill"|"607321"|"Summit"|"Berkshire"|"MA"|"424248N"|"0731431W"|"1621"|"Williamstown"|""|"24-FEB-1974"
"Birch Hill Brook"|"617466"|"Stream"|"Berkshire"|"MA"|"424300N"|"0731328W"|"745"|"Williamstown"|""|"24-FEB-1974"
"Black Brook"|"607861"|"Stream"|"Berkshire"|"MA"|"423756N"|"0725827W"|"1040"|"Rowe"|""|"24-FEB-1974"
"Black Rock"|"607323"|"Island"|"Berkshire"|"MA"|"420722N"|"0732518W"|"1430"|"Bash Bish Falls"|""|"24-FEB-1974"
"Blackington Historic District"|"1978651"|"Park"|"Berkshire"|"MA"|"424210N"|"0730936W"|"640"|"Williamstown"|""|"16-JAN-2003"
"Blackington Post Office (historical)"|"1974981"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Blackinton"|"607322"|"Populated Place"|"Berkshire"|"MA"|"424215N"|"0730958W"|"633"|"Williamstown"|"01-JAN-1897"|"24-FEB-1974"
"Blackinton Cemetery"|"1978650"|"Cemetery"|"Berkshire"|"MA"|"424217N"|"0731017W"|"627"|"Williamstown"|""|"16-JAN-2003"
"Blackpoll Mountain"|"1890224"|"Summit"|"Berkshire"|"MA"|"424319N"|"0730229W"|"2795"|"North Adams"|"01-JAN-2000"|"01-DEC-2000"
"Blacksmith Museum"|"606007"|"Building"|"Berkshire"|"MA"|"422133N"|"0731651W"|"1227"|"Stockbridge"|""|"27-AUG-2002"
"Blair Hiking Area"|"1978652"|"Park"|"Berkshire"|"MA"|"423859N"|"0731445W"|"961"|"Williamstown"|""|"16-JAN-2003"
"Blueberry Hill Airport"|"619197"|"Airport"|"Berkshire"|"MA"|"422230N"|"0730854W"|"2001"|"East Lee"|""|"01-AUG-1994"
"Bog Brook"|"607538"|"Stream"|"Berkshire"|"MA"|"423906N"|"0730058W"|"1365"|"North Adams"|""|"24-FEB-1974"
"Bog Pond"|"607539"|"Reservoir"|"Berkshire"|"MA"|"423829N"|"0730214W"|"1857"|"North Adams"|""|"24-FEB-1974"
"Bog Pond Dam"|"605790"|"Dam"|"Berkshire"|"MA"|"423824N"|"0730158W"|"1860"|"North Adams"|""|"27-AUG-2002"
"Bonny Rigg Corners"|"608016"|"Populated Place"|"Berkshire"|"MA"|"421550N"|"0730303W"|"1293"|"Becket"|""|"24-FEB-1974"
"Borden Mountain"|"619260"|"Summit"|"Berkshire"|"MA"|"423604N"|"0730136W"|"2490"|"Windsor"|"01-JAN-1930"|"24-FEB-1974"
"Boston Corner Post Office (historical)"|"1974982"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Boston University Tanglewood Institute"|"1978653"|"School"|"Berkshire"|"MA"|"422119N"|"0731728W"|"1168"|"Stockbridge"|""|"16-JAN-2003"
"Bousquet Ski Area"|"604052"|"Locale"|"Berkshire"|"MA"|"422458N"|"0731645W"|"1332"|"Pittsfield West"|""|"27-AUG-2002"
"Bowe Memorial Playground"|"1978654"|"Park"|"Berkshire"|"MA"|"423902N"|"0730647W"|"741"|"North Adams"|""|"16-JAN-2003"
"Bowens Corners"|"617995"|"Populated Place"|"Berkshire"|"MA"|"423657N"|"0730625W"|"1115"|"Windsor"|""|"24-FEB-1974"
"Bowerman Creek"|"607540"|"Stream"|"Berkshire"|"MA"|"424002N"|"0730612W"|"712"|"North Adams"|""|"24-FEB-1974"
"Bowkers Woods"|"1978655"|"Woods"|"Berkshire"|"MA"|"421709N"|"0732024W"|"820"|"Stockbridge"|""|"16-JAN-2003"
"Bowman Hill"|"607325"|"Summit"|"Berkshire"|"MA"|"420440N"|"0732018W"|"784"|"Ashley Falls"|""|"24-FEB-1974"
"Bradlees Plaza Shopping Center"|"1978656"|"Locale"|"Berkshire"|"MA"|"422802N"|"0731205W"|"994"|"Pittsfield East"|""|"16-JAN-2003"
"Brattle Brook"|"607326"|"Stream"|"Berkshire"|"MA"|"422702N"|"0731248W"|"974"|"Pittsfield East"|""|"24-FEB-1974"
"Brattle Brook Park"|"604029"|"Park"|"Berkshire"|"MA"|"422647N"|"0731258W"|"991"|"Pittsfield East"|""|"27-AUG-2002"
"Brayton Hill"|"1978657"|"Populated Place"|"Berkshire"|"MA"|"424151N"|"0730837W"|"650"|"Williamstown"|""|"16-JAN-2003"
"Braytonville"|"607327"|"Populated Place"|"Berkshire"|"MA"|"424154N"|"0730748W"|"715"|"Williamstown"|""|"24-FEB-1974"
"Brewer Brook"|"607328"|"Stream"|"Berkshire"|"MA"|"420440N"|"0731653W"|"709"|"Ashley Falls"|""|"24-FEB-1974"
"Brickhouse Mountain Trail"|"604065"|"Trail"|"Berkshire"|"MA"|"422914N"|"0731923W"|"1867"|"Pittsfield West"|""|"27-AUG-2002"
"Bridges Pond"|"1978658"|"Reservoir"|"Berkshire"|"MA"|"424334N"|"0731148W"|"597"|"Williamstown"|""|"16-JAN-2003"
"Brier"|"607863"|"Populated Place"|"Berkshire"|"MA"|"423522N"|"0725938W"|"1713"|"Plainfield"|""|"24-FEB-1974"
"Brier Post Office (historical)"|"1974983"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Briggs Cobble"|"617288"|"Summit"|"Berkshire"|"MA"|"423020N"|"0731252W"|"1142"|"Cheshire"|""|"24-FEB-1974"
"Briggs School (historical)"|"606648"|"School"|"Berkshire"|"MA"|"422700N"|"0731548W"|"997"|"Pittsfield West"|""|"27-AUG-2002"
"Briggsville"|"607541"|"Populated Place"|"Berkshire"|"MA"|"424259N"|"0730449W"|"978"|"North Adams"|""|"24-FEB-1974"
"Briggsville Town Hall"|"1978659"|"Building"|"Berkshire"|"MA"|"424251N"|"0730504W"|"925"|"North Adams"|""|"16-JAN-2003"
"Broad Brook"|"607329"|"Stream"|"Berkshire"|"MA"|"424418N"|"0731300W"|"571"|"Williamstown"|""|"24-FEB-1974"
"Broad Brook School"|"1978660"|"School"|"Berkshire"|"MA"|"424356N"|"0731146W"|"696"|"Williamstown"|""|"16-JAN-2003"
"Brodie Mountain"|"607330"|"Summit"|"Berkshire"|"MA"|"423458N"|"0731627W"|"2618"|"Hancock"|""|"24-FEB-1974"
"Brodie Mountain Ski Area"|"604050"|"Locale"|"Berkshire"|"MA"|"423543N"|"0731544W"|"2064"|"Hancock"|""|"27-AUG-2002"
"Brookside"|"1978661"|"Populated Place"|"Berkshire"|"MA"|"421008N"|"0732126W"|"663"|"Great Barrington"|""|"16-JAN-2003"
"Brookside Col"|"618157"|"Gap"|"Berkshire"|"MA"|"421409N"|"0732005W"|"919"|"Great Barrington"|"01-JAN-1979"|"27-AUG-2002"
"Brown Brook"|"607865"|"Stream"|"Berkshire"|"MA"|"423440N"|"0725833W"|"1299"|"Plainfield"|""|"24-FEB-1974"
"Bruce R Carlson Library"|"2342037"|"Building"|"Berkshire"|"MA"|"424018N"|"0731428W"|"965"|"Williamstown"|""|"23-AUG-2007"
"Brush Hill"|"607331"|"Summit"|"Berkshire"|"MA"|"420657N"|"0731718W"|"1444"|"Ashley Falls"|""|"24-FEB-1974"
"Bryant Elementary School"|"1978662"|"School"|"Berkshire"|"MA"|"421136N"|"0732137W"|"686"|"Great Barrington"|""|"16-JAN-2003"
"Buck Hill"|"607332"|"Summit"|"Berkshire"|"MA"|"420745N"|"0730818W"|"1624"|"Monterey"|""|"24-FEB-1974"
"Buck River"|"608018"|"Stream"|"Berkshire"|"MA"|"420608N"|"0730550W"|"889"|"Tolland Center"|"01-JAN-1897"|"24-FEB-1974"
"Buckley Dunton Lake"|"617962"|"Reservoir"|"Berkshire"|"MA"|"421846N"|"0730814W"|"1762"|"East Lee"|""|"24-FEB-1974"
"Buckley Dunton Lake Dam"|"605323"|"Dam"|"Berkshire"|"MA"|"421842N"|"0730752W"|"1781"|"East Lee"|""|"27-AUG-2002"
"Bucksteep Cross-Country Ski Area"|"1978663"|"Locale"|"Berkshire"|"MA"|"422134N"|"0730801W"|"1801"|"East Lee"|""|"16-JAN-2003"
"Bull Mountain"|"608019"|"Summit"|"Berkshire"|"MA"|"420252N"|"0730420W"|"1496"|"Tolland Center"|""|"24-FEB-1974"
"Burbank Park"|"604069"|"Park"|"Berkshire"|"MA"|"422808N"|"0731625W"|"1135"|"Pittsfield West"|""|"27-AUG-2002"
"Burgoyne Pass"|"607334"|"Gap"|"Berkshire"|"MA"|"421558N"|"0731715W"|"1545"|"Stockbridge"|""|"24-FEB-1974"
"Burnett Pond"|"605745"|"Dam"|"Berkshire"|"MA"|"423706N"|"0730234W"|"1952"|"Windsor"|""|"27-AUG-2002"
"Burnett Pond"|"607542"|"Reservoir"|"Berkshire"|"MA"|"423658N"|"0730244W"|"1949"|"Windsor"|""|"24-FEB-1974"
"Busby Trail"|"604020"|"Trail"|"Berkshire"|"MA"|"423957N"|"0730339W"|"2014"|"North Adams"|""|"27-AUG-2002"
"Bush Cemetery"|"2741678"|"Cemetery"|"Berkshire"|"MA"|"423134N"|"0725956W"|"1578"|"Plainfield"|""|"12-OCT-2012"
"Bushnell-Sage Memorial Library"|"1978664"|"Building"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Butternut Basin"|"606030"|"Basin"|"Berkshire"|"MA"|"421013N"|"0731851W"|"1575"|"Great Barrington"|""|"27-AUG-2002"
"Butternut Ski Area"|"604040"|"Locale"|"Berkshire"|"MA"|"421041N"|"0731901W"|"1220"|"Great Barrington"|""|"27-AUG-2002"
"Buxton Brook"|"607336"|"Stream"|"Berkshire"|"MA"|"424302N"|"0731238W"|"630"|"Williamstown"|""|"24-FEB-1974"
"Buxton Gardens"|"1978665"|"Park"|"Berkshire"|"MA"|"424351N"|"0731436W"|"1060"|"Williamstown"|""|"16-JAN-2003"
"Buxton Hill"|"607337"|"Summit"|"Berkshire"|"MA"|"424250N"|"0731310W"|"856"|"Williamstown"|""|"24-FEB-1974"
"Buxton School"|"618094"|"School"|"Berkshire"|"MA"|"424212N"|"0731248W"|"781"|"Williamstown"|""|"27-AUG-2002"
"Byron Weston Dam"|"605465"|"Dam"|"Berkshire"|"MA"|"422830N"|"0730922W"|"1135"|"Pittsfield East"|""|"27-AUG-2002"
"Cady Brook"|"607868"|"Stream"|"Berkshire"|"MA"|"422450N"|"0730645W"|"1430"|"Peru"|""|"24-FEB-1974"
"Cady Brook"|"607869"|"Stream"|"Berkshire"|"MA"|"422852N"|"0730613W"|"1453"|"Peru"|""|"24-FEB-1974"
"Calvary Christian Chapel"|"1978666"|"Church"|"Berkshire"|"MA"|"421310N"|"0732123W"|"725"|"Great Barrington"|""|"16-JAN-2003"
"Cameron Elementary School"|"1978667"|"School"|"Berkshire"|"MA"|"422123N"|"0731642W"|"1220"|"Stockbridge"|""|"16-JAN-2003"
"Camp Ashmere"|"607848"|"Populated Place"|"Berkshire"|"MA"|"422639N"|"0730443W"|"1581"|"Peru"|""|"24-FEB-1974"
"Camp Becket"|"608009"|"Populated Place"|"Berkshire"|"MA"|"421730N"|"0730443W"|"1690"|"Becket"|""|"24-FEB-1974"
"Camp Brook"|"607339"|"Stream"|"Berkshire"|"MA"|"421310N"|"0731103W"|"935"|"Monterey"|""|"24-FEB-1974"
"Camp Chimney Corners"|"608024"|"Populated Place"|"Berkshire"|"MA"|"421652N"|"0730418W"|"1657"|"Becket"|""|"24-FEB-1974"
"Camp Danbee"|"607882"|"Populated Place"|"Berkshire"|"MA"|"422634N"|"0730431W"|"1601"|"Peru"|""|"24-FEB-1974"
"Camp Emerson"|"617958"|"Populated Place"|"Berkshire"|"MA"|"422557N"|"0730758W"|"1591"|"Pittsfield East"|""|"24-FEB-1974"
"Camp Glenmere"|"604024"|"Locale"|"Berkshire"|"MA"|"421109N"|"0731140W"|"1283"|"Monterey"|""|"27-AUG-2002"
"Camp Glenmere"|"607434"|"Locale"|"Berkshire"|"MA"|"421110N"|"0731135W"|"1384"|"Monterey"|""|"24-FEB-1974"
"Camp Greylock"|"608045"|"Populated Place"|"Berkshire"|"MA"|"421800N"|"0730403W"|"1558"|"Becket"|""|"24-FEB-1974"
"Camp Jayson"|"607488"|"Populated Place"|"Berkshire"|"MA"|"421115N"|"0731151W"|"1309"|"Monterey"|""|"24-FEB-1974"
"Camp Kingsmont"|"604068"|"Locale"|"Berkshire"|"MA"|"421810N"|"0732243W"|"906"|"State Line"|""|"27-AUG-2002"
"Camp Kingsmont"|"607713"|"Populated Place"|"Berkshire"|"MA"|"421805N"|"0732450W"|"1129"|"State Line"|""|"24-FEB-1974"
"Camp Lenore"|"607916"|"Populated Place"|"Berkshire"|"MA"|"422623N"|"0730533W"|"1686"|"Peru"|""|"24-FEB-1974"
"Camp Mah-Kee-Nac"|"607563"|"Populated Place"|"Berkshire"|"MA"|"422025N"|"0731833W"|"958"|"Stockbridge"|""|"24-FEB-1974"
"Camp Marion White"|"607568"|"Populated Place"|"Berkshire"|"MA"|"422455N"|"0731858W"|"1197"|"Pittsfield West"|""|"24-FEB-1974"
"Camp Meadowlark"|"607575"|"Locale"|"Berkshire"|"MA"|"421227N"|"0731235W"|"1686"|"Monterey"|""|"24-FEB-1974"
"Camp Merrill"|"607340"|"Populated Place"|"Berkshire"|"MA"|"422920N"|"0731441W"|"1158"|"Pittsfield East"|""|"24-FEB-1974"
"Camp Merrill Post Office (historical)"|"1974984"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Camp Mohawk"|"604009"|"Locale"|"Berkshire"|"MA"|"423159N"|"0731159W"|"1047"|"Cheshire"|""|"27-AUG-2002"
"Camp Mohawk"|"617961"|"Populated Place"|"Berkshire"|"MA"|"423201N"|"0731201W"|"1063"|"Cheshire"|""|"24-FEB-1974"
"Camp Muriel Flagg"|"607603"|"Locale"|"Berkshire"|"MA"|"424428N"|"0731106W"|"974"|"Williamstown"|""|"24-FEB-1974"
"Camp Nawaka"|"604005"|"Locale"|"Berkshire"|"MA"|"421001N"|"0730330W"|"1312"|"Otis"|""|"27-AUG-2002"
"Camp Overflow"|"604004"|"Locale"|"Berkshire"|"MA"|"420914N"|"0730339W"|"1516"|"Otis"|""|"27-AUG-2002"
"Camp Romaca"|"607675"|"Populated Place"|"Berkshire"|"MA"|"422537N"|"0730757W"|"1506"|"Pittsfield East"|""|"24-FEB-1974"
"Camp Russell"|"607684"|"Populated Place"|"Berkshire"|"MA"|"422442N"|"0731923W"|"1122"|"Pittsfield West"|""|"24-FEB-1974"
"Camp Sequena Dam"|"605065"|"Dam"|"Berkshire"|"MA"|"421106N"|"0730458W"|"1207"|"Otis"|""|"27-AUG-2002"
"Camp Stevenson"|"604066"|"Locale"|"Berkshire"|"MA"|"422842N"|"0731700W"|"1106"|"Pittsfield West"|""|"27-AUG-2002"
"Camp Stevenson"|"607747"|"Populated Place"|"Berkshire"|"MA"|"422833N"|"0731656W"|"1079"|"Pittsfield West"|""|"24-FEB-1974"
"Camp Sumner"|"607341"|"Populated Place"|"Berkshire"|"MA"|"422915N"|"0731428W"|"1201"|"Pittsfield East"|""|"24-FEB-1974"
"Camp Taconic"|"607961"|"Populated Place"|"Berkshire"|"MA"|"422710N"|"0730528W"|"1598"|"Peru"|""|"24-FEB-1974"
"Camp Witawentin"|"607832"|"Populated Place"|"Berkshire"|"MA"|"422830N"|"0731709W"|"1115"|"Pittsfield West"|""|"24-FEB-1974"
"Camp Wyoma"|"607841"|"Populated Place"|"Berkshire"|"MA"|"422542N"|"0730731W"|"1509"|"Pittsfield East"|""|"24-FEB-1974"
"Campbell Falls"|"607338"|"Falls"|"Berkshire"|"MA"|"420245N"|"0731359W"|"1024"|"South Sandisfield"|""|"24-FEB-1974"
"Canoe Meadows Wildlife Sanctuary"|"606016"|"Park"|"Berkshire"|"MA"|"422548N"|"0731416W"|"981"|"Pittsfield East"|""|"27-AUG-2002"
"Canyon Brook"|"607543"|"Stream"|"Berkshire"|"MA"|"424304N"|"0730415W"|"1024"|"North Adams"|""|"24-FEB-1974"
"Card Pond"|"607342"|"Lake"|"Berkshire"|"MA"|"421934N"|"0732200W"|"909"|"Stockbridge"|""|"24-FEB-1974"
"Card Pond Dam"|"605355"|"Dam"|"Berkshire"|"MA"|"421942N"|"0732158W"|"925"|"Stockbridge"|""|"27-AUG-2002"
"Carey Corner"|"617903"|"Populated Place"|"Berkshire"|"MA"|"422224N"|"0732045W"|"1148"|"Stockbridge"|""|"24-FEB-1974"
"Carmelite Novitiate"|"598665"|"Church"|"Berkshire"|"MA"|"424109N"|"0731506W"|"1102"|"Berlin"|""|"27-AUG-2002"
"Carroll Cemetery"|"604045"|"Cemetery"|"Berkshire"|"MA"|"420624N"|"0731540W"|"948"|"Ashley Falls"|""|"27-AUG-2002"
"Cascade Brook"|"607870"|"Stream"|"Berkshire"|"MA"|"424028N"|"0725943W"|"768"|"Rowe"|""|"24-FEB-1974"
"Cascade Park"|"1978668"|"Park"|"Berkshire"|"MA"|"424121N"|"0730752W"|"866"|"Williamstown"|""|"16-JAN-2003"
"Catamount Ski Area"|"604070"|"Locale"|"Berkshire"|"MA"|"422538N"|"0731532W"|"1027"|"Pittsfield West"|""|"27-AUG-2002"
"Cedar Brook"|"607344"|"Stream"|"Berkshire"|"MA"|"420705N"|"0733030W"|"748"|"Copake"|""|"24-FEB-1974"
"Cedar Mountain"|"607345"|"Summit"|"Berkshire"|"MA"|"420720N"|"0732936W"|"1873"|"Bash Bish Falls"|""|"24-FEB-1974"
"Center Brook"|"607544"|"Stream"|"Berkshire"|"MA"|"423409N"|"0730154W"|"1736"|"Windsor"|""|"24-FEB-1974"
"Center Cemetery"|"604053"|"Cemetery"|"Berkshire"|"MA"|"422358N"|"0732200W"|"1201"|"Pittsfield West"|""|"27-AUG-2002"
"Center Cemetery"|"606516"|"Cemetery"|"Berkshire"|"MA"|"423055N"|"0731339W"|"1122"|"Cheshire"|""|"01-MAR-1990"
"Center Cemetery"|"618082"|"Cemetery"|"Berkshire"|"MA"|"420621N"|"0732133W"|"676"|"Ashley Falls"|""|"27-AUG-2002"
"Center Cemetery"|"2789646"|"Cemetery"|"Berkshire"|"MA"|"421413N"|"0732452W"|"853"|"Egremont"|""|"11-JUL-2018"
"Center Pond"|"607346"|"Reservoir"|"Berkshire"|"MA"|"422832N"|"0730923W"|"1135"|"Pittsfield East"|""|"24-FEB-1974"
"Center Pond"|"608021"|"Reservoir"|"Berkshire"|"MA"|"421737N"|"0730401W"|"1542"|"Becket"|""|"24-FEB-1974"
"Center Pond Dam"|"605311"|"Dam"|"Berkshire"|"MA"|"421812N"|"0730404W"|"1542"|"Becket"|""|"27-AUG-2002"
"Central Annex School (historical)"|"606666"|"School"|"Berkshire"|"MA"|"422708N"|"0731454W"|"1010"|"Pittsfield East"|""|"27-AUG-2002"
"Chadbournes Knoll"|"1978670"|"Summit"|"Berkshire"|"MA"|"423858N"|"0731312W"|"1601"|"Williamstown"|""|"16-JAN-2003"
"Chalet Wildlife Management Area"|"606510"|"Reserve"|"Berkshire"|"MA"|"423045N"|"0730708W"|"2231"|"Windsor"|""|"01-MAR-1990"
"Chapin Library of Rare Books"|"1978671"|"Building"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Charles McCann Vocational Technical School"|"598717"|"School"|"Berkshire"|"MA"|"423950N"|"0730603W"|"725"|"North Adams"|""|"27-AUG-2002"
"Cheesbro Brook"|"607545"|"Stream"|"Berkshire"|"MA"|"423909N"|"0730612W"|"722"|"North Adams"|""|"24-FEB-1974"
"Cherry Brook"|"617073"|"Stream"|"Berkshire"|"MA"|"420435N"|"0730953W"|"1430"|"South Sandisfield"|""|"24-FEB-1974"
"Cherry Hill"|"608022"|"Summit"|"Berkshire"|"MA"|"421520N"|"0730333W"|"1535"|"Becket"|""|"24-FEB-1974"
"Cheshire"|"607347"|"Populated Place"|"Berkshire"|"MA"|"423343N"|"0730946W"|"984"|"Cheshire"|""|"24-FEB-1974"
"Cheshire Cemetery"|"618103"|"Island"|"Berkshire"|"MA"|"423350N"|"0731013W"|"1158"|"Cheshire"|""|"27-AUG-2002"
"Cheshire Census Designated Place"|"2630525"|"Census"|"Berkshire"|"MA"|"423340N"|"0730944W"|"978"|"Cheshire"|""|"04-JUN-2010"
"Cheshire Elementary School"|"1978672"|"School"|"Berkshire"|"MA"|"423349N"|"0730930W"|"994"|"Cheshire"|""|"16-JAN-2003"
"Cheshire Harbor"|"607348"|"Populated Place"|"Berkshire"|"MA"|"423538N"|"0730829W"|"938"|"Cheshire"|""|"24-FEB-1974"
"Cheshire Harbor Hill"|"607349"|"Summit"|"Berkshire"|"MA"|"423541N"|"0730758W"|"1280"|"Cheshire"|""|"24-FEB-1974"
"Cheshire Harbor Trail"|"604031"|"Trail"|"Berkshire"|"MA"|"423708N"|"0731001W"|"2228"|"Cheshire"|""|"27-AUG-2002"
"Cheshire Police Department"|"2754982"|"Building"|"Berkshire"|"MA"|"423343N"|"0730946W"|"981"|"Cheshire"|""|"27-JUN-2014"
"Cheshire Post Office"|"1978676"|"Post Office"|"Berkshire"|"MA"|"423343N"|"0730928W"|"974"|"Cheshire"|""|"16-JAN-2003"
"Cheshire Public Library"|"1978673"|"Building"|"Berkshire"|"MA"|"423342N"|"0730942W"|"978"|"Cheshire"|""|"16-JAN-2003"
"Cheshire Reservoir"|"607350"|"Reservoir"|"Berkshire"|"MA"|"423228N"|"0731052W"|"968"|"Cheshire"|""|"24-FEB-1974"
"Cheshire Reservoir Dam"|"605591"|"Dam"|"Berkshire"|"MA"|"423312N"|"0730958W"|"968"|"Cheshire"|""|"27-AUG-2002"
"Cheshire Town Hall"|"1978674"|"Building"|"Berkshire"|"MA"|"423343N"|"0730944W"|"981"|"Cheshire"|""|"16-JAN-2003"
"Cheshire United Methodist Church"|"1978675"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Cheshire Volunteer Fire Department"|"2659190"|"Building"|"Berkshire"|"MA"|"423340N"|"0730957W"|"1004"|"Cheshire"|""|"17-JAN-2011"
"Chesterwood Museum"|"604041"|"Building"|"Berkshire"|"MA"|"421608N"|"0732112W"|"1030"|"Stockbridge"|""|"27-AUG-2002"
"Chestnut Hill"|"607351"|"Summit"|"Berkshire"|"MA"|"421020N"|"0731018W"|"1844"|"Monterey"|""|"24-FEB-1974"
"Chickley River"|"607871"|"Stream"|"Berkshire"|"MA"|"423750N"|"0725406W"|"558"|"Rowe"|""|"24-FEB-1974"
"Childrens Museum of the Berkshires"|"2091852"|"Building"|"Berkshire"|"MA"|"422700N"|"0731511W"|"1037"|"Pittsfield West"|""|"29-JUL-2006"
"Chilson Pond"|"617996"|"Lake"|"Berkshire"|"MA"|"424220N"|"0730148W"|"2152"|"North Adams"|""|"24-FEB-1974"
"Chimney Corners Pond"|"605263"|"Reservoir"|"Berkshire"|"MA"|"421645N"|"0730424W"|"1604"|"Becket"|""|"27-AUG-2002"
"Chimney Corners Pond Dam"|"605262"|"Dam"|"Berkshire"|"MA"|"421642N"|"0730422W"|"1604"|"Becket"|""|"27-AUG-2002"
"Choquettes Pond"|"607546"|"Lake"|"Berkshire"|"MA"|"424336N"|"0730443W"|"1102"|"North Adams"|""|"24-FEB-1974"
"Christ Church Episcopal"|"1978678"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Christian Assembly Church"|"1978679"|"Church"|"Berkshire"|"MA"|"422550N"|"0731233W"|"1037"|"Pittsfield East"|""|"16-JAN-2003"
